case,event,startTime,completeTime,Variant,elementId,resourceId,Variant index,resourceCost,processId,Start Timestamp,fixedCost,Resource
62,END,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
63,START,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-7E063660-AF89-4E86-906B-E703580F1C75,,2,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
63,CHECK DATA BALANCING,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-B48DF955-D774-4256-AEB6-099744469155,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000007
63,CONFIGURE INGESTION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000001
63,CONFIGURE PREPARATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000006
63,CONFIGURE SEGREGATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000001
63,CONFIGURE DEVELOPMENT SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-AB394422-8628-4377-B7B8-A25A46935C63,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000005
63,CONFIGURE CLASSIFICATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000009
63,CONFIGURE EVALUATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000003
63,CONFIGURE CLIENT-SIDE SYSTEMS,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000008
63,END,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000008
64,START,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
64,END,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
65,START,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-7E063660-AF89-4E86-906B-E703580F1C75,,2,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
65,CHECK DATA BALANCING,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-B48DF955-D774-4256-AEB6-099744469155,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000005
65,CONFIGURE INGESTION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000010
65,CONFIGURE PREPARATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000004
65,CONFIGURE SEGREGATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000008
65,CONFIGURE DEVELOPMENT SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-AB394422-8628-4377-B7B8-A25A46935C63,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000002
65,CONFIGURE CLASSIFICATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000007
65,CONFIGURE EVALUATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000001
65,CONFIGURE CLIENT-SIDE SYSTEMS,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000005
65,END,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000005
66,START,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
66,END,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
67,START,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
67,END,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
68,START,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
68,END,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
69,START,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
69,END,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
7,START,12/9/2025 10:00,12/9/2025 10:00,Variant 2,sid-7E063660-AF89-4E86-906B-E703580F1C75,,2,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:00,,
7,CHECK DATA BALANCING,12/9/2025 10:00,12/9/2025 10:00,Variant 2,sid-B48DF955-D774-4256-AEB6-099744469155,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:00,1,Session-000010
7,CONFIGURE INGESTION SYSTEM,12/9/2025 10:00,12/9/2025 10:00,Variant 2,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:00,1,Session-000004
7,CONFIGURE PREPARATION SYSTEM,12/9/2025 10:00,12/9/2025 10:00,Variant 2,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:00,1,Session-000008
7,CONFIGURE SEGREGATION SYSTEM,12/9/2025 10:00,12/9/2025 10:00,Variant 2,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:00,1,Session-000003
7,CONFIGURE DEVELOPMENT SYSTEM,12/9/2025 10:00,12/9/2025 10:00,Variant 2,sid-AB394422-8628-4377-B7B8-A25A46935C63,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:00,1,Session-000009
7,CONFIGURE CLASSIFICATION SYSTEM,12/9/2025 10:00,12/9/2025 10:00,Variant 2,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:00,1,Session-000006
7,CONFIGURE EVALUATION SYSTEM,12/9/2025 10:00,12/9/2025 10:00,Variant 2,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:00,1,Session-000002
7,CONFIGURE CLIENT-SIDE SYSTEMS,12/9/2025 10:00,12/9/2025 10:00,Variant 2,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:00,1,Session-000007
7,END,12/9/2025 10:00,12/9/2025 10:00,Variant 2,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:00,1,Session-000007
70,START,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-7E063660-AF89-4E86-906B-E703580F1C75,,2,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
70,CHECK DATA BALANCING,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-B48DF955-D774-4256-AEB6-099744469155,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000006
70,CONFIGURE INGESTION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000010
70,CONFIGURE PREPARATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000004
70,CONFIGURE SEGREGATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000008
70,CONFIGURE DEVELOPMENT SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-AB394422-8628-4377-B7B8-A25A46935C63,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000002
70,CONFIGURE CLASSIFICATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000005
70,CONFIGURE EVALUATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000009
70,CONFIGURE CLIENT-SIDE SYSTEMS,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000003
70,END,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000003
71,START,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
71,END,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
72,START,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-7E063660-AF89-4E86-906B-E703580F1C75,,5,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
72,EVALUATE CLASSIFIER,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-3F9FCBD8-DDC3-4B0E-83B6-1C5C1C3EAA41,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000003
72,CONFIGURE INGESTION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000007
72,CONFIGURE PREPARATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000001
72,CONFIGURE SEGREGATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000004
72,CONFIGURE DEVELOPMENT SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-AB394422-8628-4377-B7B8-A25A46935C63,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000008
72,CONFIGURE CLASSIFICATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000002
72,CONFIGURE EVALUATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000007
72,CONFIGURE CLIENT-SIDE SYSTEMS,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000001
72,END,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000001
73,START,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
73,END,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
74,START,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-7E063660-AF89-4E86-906B-E703580F1C75,,5,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
74,EVALUATE CLASSIFIER,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-3F9FCBD8-DDC3-4B0E-83B6-1C5C1C3EAA41,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000010
74,CONFIGURE INGESTION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000003
74,CONFIGURE PREPARATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000007
74,CONFIGURE SEGREGATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000001
74,CONFIGURE DEVELOPMENT SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-AB394422-8628-4377-B7B8-A25A46935C63,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000006
74,CONFIGURE CLASSIFICATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000010
74,CONFIGURE EVALUATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000004
74,CONFIGURE CLIENT-SIDE SYSTEMS,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000007
74,END,12/9/2025 10:01,12/9/2025 10:01,Variant 5,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,QBP_DEFAULT_RESOURCE,5,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000007
75,START,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
75,END,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
76,START,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-7E063660-AF89-4E86-906B-E703580F1C75,,2,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
76,CHECK DATA BALANCING,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-B48DF955-D774-4256-AEB6-099744469155,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000006
76,CONFIGURE INGESTION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-52FE4380-2098-41C0-BE60-F2DEACC760F5,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000010
76,CONFIGURE PREPARATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-C6B14BB8-F42E-43E5-9A7E-0AA34AA52EE6,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000005
76,CONFIGURE SEGREGATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-1C9C5582-B583-4832-8DEA-4BDBB1AF9F15,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000009
76,CONFIGURE DEVELOPMENT SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-AB394422-8628-4377-B7B8-A25A46935C63,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000003
76,CONFIGURE CLASSIFICATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-50D70578-9920-4164-BA4D-ED2DFBC6DFC4,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000006
76,CONFIGURE EVALUATION SYSTEM,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-8AEFBBF0-A454-4978-9B69-49B3851CF601,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000009
76,CONFIGURE CLIENT-SIDE SYSTEMS,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-2A6D8261-8FF9-4B37-A6BF-D919D2DFB69B,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000001
76,END,12/9/2025 10:01,12/9/2025 10:01,Variant 2,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,QBP_DEFAULT_RESOURCE,2,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000001
77,START,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-7E063660-AF89-4E86-906B-E703580F1C75,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
77,END,12/9/2025 10:01,12/9/2025 10:01,Variant 1,sid-B3145B77-A916-4A27-82D5-3A1E113A7FC9,,1,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
78,START,12/9/2025 10:01,12/9/2025 10:01,Variant 8,sid-7E063660-AF89-4E86-906B-E703580F1C75,,8,,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,,
78,CHECK DATA BALANCING,12/9/2025 10:01,12/9/2025 10:01,Variant 8,sid-B48DF955-D774-4256-AEB6-099744469155,QBP_DEFAULT_RESOURCE,8,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000004
78,CHECK COVERAGE,12/9/2025 10:01,12/9/2025 10:01,Variant 8,sid-84855BE7-4A74-4AA7-A950-22E81A38081C,QBP_DEFAULT_RESOURCE,8,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000008
78,SET NUMBER OF ITERATIONS,12/9/2025 10:01,12/9/2025 10:01,Variant 8,sid-7D343CDC-849C-4479-9343-9EF1E02C5042,QBP_DEFAULT_RESOURCE,8,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000002
78,CHECK CALIBRATION PLOT,12/9/2025 10:01,12/9/2025 10:01,Variant 8,sid-B70575F0-6E48-4039-AEE5-9A99A66DF722,QBP_DEFAULT_RESOURCE,8,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000005
78,CHECK VALIDATION RESULTS,12/9/2025 10:01,12/9/2025 10:01,Variant 8,sid-CDCECFDC-6D1A-4D0D-AC63-4678A965EE2D,QBP_DEFAULT_RESOURCE,8,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000008
78,SET NUMBER OF ITERATIONS,12/9/2025 10:01,12/9/2025 10:01,Variant 8,sid-7D343CDC-849C-4479-9343-9EF1E02C5042,QBP_DEFAULT_RESOURCE,8,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000010
78,CHECK CALIBRATION PLOT,12/9/2025 10:01,12/9/2025 10:01,Variant 8,sid-B70575F0-6E48-4039-AEE5-9A99A66DF722,QBP_DEFAULT_RESOURCE,8,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000002
78,SET NUMBER OF ITERATIONS,12/9/2025 10:01,12/9/2025 10:01,Variant 8,sid-7D343CDC-849C-4479-9343-9EF1E02C5042,QBP_DEFAULT_RESOURCE,8,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000004
78,CHECK CALIBRATION PLOT,12/9/2025 10:01,12/9/2025 10:01,Variant 8,sid-B70575F0-6E48-4039-AEE5-9A99A66DF722,QBP_DEFAULT_RESOURCE,8,0,sid-e383f3a2-1ab6-4a0e-9b02-73baee020cf0,12/9/2025 10:01,1,Session-000006
